ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-miR-34a-5p,MIMAT0000255,D2HGDH,728294,CLASH//HITS-CLIP,23622248|24389009|25768906|24038734|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DAPK1,1612,PCR array//HITS-CLIP//PAR-CLIP,28097098|24389009|24038734|35269913|23313552|30455455|34031238|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DCTN5,84516,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,23446348|24374217|24906430|34031238|22291592|30455455|33406413|27150721|24389009|24668909|22012620|26061048|35269913|22102825|26701625|22100165|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DCTPP1,79077,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC,21566225|27292025|24389009|26061048|22291592|27150721|22100165|26701625|30455455|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDA1,79016,HITS-CLIP//PAR-CLIP//Biotin-Microarrays,23824327|26061048|27418678|24389009|24668909|26701625|27292025|34031238|22102825,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDAH1,23576,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|26061048|24389009|24906430|30742093|26701625|24038734|27150721|30455455|23313552|27292025|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDAH2,23564,Proteomics//HITS-CLIP//Biotin-Microarrays,21566225|24038734|33406413|30455455|24906430|27150721|22102825|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDX10,1662,Proteomics//PAR-CLIP//HITS-CLIP//Biotin-Microarrays//R-Seq//Microarrays//pSILAC,21566225|26701625|26061048|22102825|24389009|30670076|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDX19B,11269,PAR-CLIP//HITS-CLIP//Microarrays,23592263|26701625|27292025|27150721|24038734|17540599,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDX21,9188,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC//R-Seq,21566225|26061048|22291592|27292025|27150721|23592263|34031238|33406413|23313552|24906430|30455455|22927820|24668909|24389009|26701625|24038734|24374217|26602609|31101765|30670076|22100165|23824327|30742093|26226348|20371350,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDX24,57062,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|27150721|24038734|26701625|22927820|22100165|24389009|24668909|30455455|24906430|22012620|33406413|35269913|23446348|27418678|23313552|26061048|28735896|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DDX56,54606,Proteomics//HITS-CLIP//pSILAC//PAR-CLIP,21566225|24389009|23824327|26701625|30455455|27150721|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DEGS1,8560,CLASH//PAR-CLIP//HITS-CLIP,23622248|27292025|24389009|27150721|24668909|23446348,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DFFA,1676,PCR array//PAR-CLIP//HITS-CLIP//Biotin-Microarrays,28097098|23592263|26701625|24389009|22102825|24038734|27292025|23313552|22100165|35269913|26061048|27150721|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DGAT2L6,347516,PAR-CLIP,27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DGKZ,8525,Flow//HITS-CLIP//PAR-CLIP//Microarrays//Biotin-Microarrays,28008152|24038734|27150721|26701625|19584398|30742093|22102825|24389009|23592263|35269913|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DGUOK,1716,Luciferase reporter assay//PAR-CLIP//HITS-CLIP//R-Seq,24147106|27292025|24389009|24906430|34031238|30670076|26061048|26701625|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DHCR7,1717,Proteomics//HITS-CLIP//PAR-CLIP//Biotin-Microarrays//pSILAC//R-Seq,21566225|24038734|26701625|24389009|34031238|27150721|30742093|23313552|25768906|23592263|26602609|24906430|27418678|35269913|26962949|26061048|22102825|33406413|27292025|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DHX38,9785,Proteomics//HITS-CLIP//pSILAC//PAR-CLIP,21566225|27150721|24389009|22927820|24668909|27292025|26701625|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DIABLO,56616,CLASH//PCR array//HITS-CLIP//PAR-CLIP,23622248|28097098|26061048|26701625|27150721|24389009|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DLL1,28514,Luciferase reporter assay//qRT-PCR//Western blot//Other//PAR-CLIP//Luciferase Reporter Assay//Biotin-Microarrays//HITS-CLIP//Western Blot,14697198|19461653|20144220|23327670|26701625|22102825|22012620|27418678,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DNAAF3,352909,PAR-CLIP,22100165|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DNAJB6,10049,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC//Biotin-Microarrays,21566225|26061048|24668909|24389009|27150721|23592263|27292025|22102825|26701625|22291592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DNAJC5,80331,CLASH//HITS-CLIP//PAR-CLIP,23622248|27150721|35269913|24389009|24906430|26061048|26701625|24038734|27292025|27418678|24668909|23592263|33406413,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DOCK3,1795,Microarray//qRT-PCR//HITS-CLIP//PAR-CLIP,22815788|33406413|24389009|34031238|30455455|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DRG1,4733,Proteomics//pSILAC//PAR-CLIP,21566225|23592263|26701625|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DSP,1832,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|26602609|26701625|27150721|27292025|24374217|34031238|33406413|24906430|23313552|35269913|23592263|26061048|25768906|27418678|24038734|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DTYMK,1841,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC//Microarrays,21566225|26701625|24906430|22102825|33406413|26061048|30742093|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DUT,1854,Proteomics//pSILAC//HITS-CLIP,21566225|24038734|24374217|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,DYRK3,8444,PAR-CLIP//R-Seq,23592263|30670076|23446348,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,E2F1,1869,Immunoblot//Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot//Other//PAR-CLIP//HITS-CLIP//Microarrays,17875987|21128241|27704360|28293146|27292025|23313552|22102825|26701625|23592263|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,E2F3,1871,Immunoblot//Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//PAR-CLIP//qRT-PCR//Western blot//Other//Western blot;Other//HITS-CLIP//Biotin-Microarrays//qPCR//Microarrays//Luciferase Reporter Assay//Biotin-qPCR//Western Blot,17252019|19461653|17914404|17875987|17297439|20889924|20371350|23954321|23298779|26802970|28389657|25675046|20130964|35269913|22100165|26701625|27150721|26061048|22102825|22291592|24389009|24906430|21572407|30455455|26962949|26602609|24668909|23313552|33406413|22473208|23024010|22927820|23592263|34031238|24038734|23446348|22012620|18834855|19815577|18942116,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,E2F5,1875,Microarray//Other//HITS-CLIP//PAR-CLIP//Microarrays//Biotin-Microarrays//R-Seq,19461653|35269913|23592263|22102825|24668909|26701625|30455455|22100165|22291592|22473208|30670076|26061048|31101765,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ECD,11319,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC,21566225|23592263|24906430|28925592|22927820|26061048|24389009|35269913|24038734|34031238|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EDEM3,80267,PAR-CLIP//HITS-CLIP//Microarrays//Biotin-Microarrays,23592263|24389009|27150721|24038734|33406413|34031238|35269913|17540599|24668909|22102825|23313552|30455455|22927820|22100165,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EFHD2,79180,Proteomics//HITS-CLIP//PAR-CLIP//Biotin-Microarrays//Microarrays//R-Seq//pSILAC,21566225|26061048|26701625|22102825|22100165|30670076|22291592|33406413|27150721|27292025|24038734|23592263|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EFNB1,1947,PAR-CLIP//Proteomics//Biotin-Microarrays//R-Seq//pSILAC//HITS-CLIP,21566225|23592263|22102825|26701625|30670076|34031238|27418678|24389009|30455455,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EHD1,10938,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|26061048|24038734|27292025|24389009|26701625|26962949|26602609|22291592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EIF4G1,1981,Sequencing//PAR-CLIP//HITS-CLIP,20371350|21572407|23313552|24038734|26701625|27292025|26061048|33406413|24389009|24906430|27150721|28735896|22927820|24668909|30455455|30742093|24374217|34031238|35269913|26602609|27418678,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EMP1,2012,Microarray//Northern blot//Other//PAR-CLIP//HITS-CLIP,17540599|31101765|24389009|26061048|24374217|34031238|24038734|23313552|35269913|30742093,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EPB41L2,2037,Proteomics//HITS-CLIP//pSILAC//PAR-CLIP,21566225|24389009|24038734|34031238|30455455|28735896|27292025|22291592|26602609,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EPHA2,1969,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|22473208|27292025|24906430|26701625|30455455|33406413|24038734|24389009|26962949|34031238|22012620|26061048|30742093|35269913|23313552|25768906|27150721|26602609,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EPHA5,2044,Luciferase reporter assay//Western blot//HITS-CLIP//R-Seq,22079638|24389009|30455455|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EPS8L2,64787,Proteomics//PAR-CLIP//pSILAC,21566225|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ERBB2,2064,Luciferase reporter assay//Western blot//HITS-CLIP//PAR-CLIP,27813227|24906430|26701625|33406413|35269913|26061048|27418678|27292025|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ERCC6L,54821,Proteomics//pSILAC//HITS-CLIP//PAR-CLIP//Microarrays,21566225|27150721|23592263|26701625|22102825,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ERLIN1,10613,CLASH//Proteomics//PAR-CLIP//R-Seq//HITS-CLIP//Microarrays//pSILAC//Biotin-Microarrays//qCLASH,21566225|23622248|22291592|30670076|24038734|24906430|22102825|22473208|27150721|24389009|33406413|24668909|26061048|23313552|22100165|21572407|23592263|34914716|27418678|26962949|19584398|23024010|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ERLIN2,11160,Proteomics//pSILAC//Biotin-Microarrays//HITS-CLIP//PAR-CLIP,21566225|22102825|34031238|27292025|24389009|27418678|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,ESYT2,57488,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|26061048|24038734|24389009|30455455|27292025|24906430|27150721|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EVI5L,115704,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,21572407|34031238|33406413|24389009|24038734|22102825|24374217|24906430|30455455|23592263|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,EXT2,2132,CLASH//HITS-CLIP//PAR-CLIP,23622248|35269913|24374217|24389009|30742093|30455455|24038734|26061048|26701625|34031238|22291592|33406413|24906430|22927820,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAH,2184,Proteomics//HITS-CLIP//Biotin-Microarrays//pSILAC,21566225|26226348|34031238|33406413|22102825|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM104A,84923,PAR-CLIP//Sequencing//Biotin-Microarrays,20371350|22100165|26701625|22102825|23446348|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM127B,26071,PAR-CLIP,23446348,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM208A,23272,CLASH,23622248,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM3C,10447,Proteomics//pSILAC,21566225,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM46A,55603,CLASH,23622248,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM73A,374986,PAR-CLIP,21572407,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FAM76A,199870,"PAR-CLIP, Biotin-Microarrays, Microarrays//Other//PAR-CLIP//Microarrays//HITS-CLIP//Biotin-Microarrays",37986224|18704095|22100165|19584398|35269913|34031238|30455455|21572407|27418678|22102825|22291592|20388499,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FASLG,356,PCR array,28097098,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FEN1,2237,Proteomics//Microarrays//HITS-CLIP//pSILAC,21566225|22102825|23313552|24906430|24389009|26602609,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FH,2271,CLASH//HITS-CLIP//PAR-CLIP,23622248|34031238|24906430|27418678|30455455|26061048|30742093|24038734|24389009|27292025|27150721|33406413|24668909|22473208|23313552,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FICD,11153,PAR-CLIP//HITS-CLIP,23446348|20371350|26701625|22291592|24038734|21572407|23024010|23592263,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FIGN,55137,Sequencing//PAR-CLIP,20371350|22012620|23592263|22291592|22100165,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FKBP1B,2281,Luciferase reporter assay//HITS-CLIP//Biotin-Microarrays//Microarrays,26471303|24389009|22102825|27418678,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FKBP8,23770,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,26701625|35269913|22012620|26962949|24389009|23024010|27292025|26061048|24038734|24906430|23592263|34031238|27150721|30742093|22102825,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FLOT2,2319,Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP//Microarrays//Biotin-Microarrays//R-Seq,25403318|34031238|21572407|26602609|27292025|26962949|24389009|24668909|24906430|22927820|22100165|22291592|26701625|24038734|22102825|33406413|25768906|27418678|27150721|26061048|23024010|22012620|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FOS,2353,ChIP//mRNA decay//qRT-PCR//Western blot//mR decay//HITS-CLIP//PAR-CLIP//qCLASH//R-Seq,27513856|24389009|34031238|33406413|23592263|27418678|26701625|35269913|26061048|24906430|27150721|22927820|24038734|22291592|33956915|24374217|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FOSL1,8061,Immunoblot//Immunoprecipitaion//Luciferase reporter assay//PAR-CLIP//qRT-PCR//Western blot//Biotin-Microarrays//qCLASH//HITS-CLIP//Microarrays,22198213|23001043|26701625|22102825|29386283|26061048|27292025|27150721|34914716|24668909|30742093|19584398|24038734|17540599|24906430|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FOXN3,1112,PAR-CLIP//HITS-CLIP//Microarrays//R-Seq//Biotin-Microarrays,23592263|21572407|22012620|27150721|24389009|24038734|34031238|24906430|22100165|26061048|35269913|30455455|25768906|26602609|22927820|22291592|23313552|24374217|22102825|30670076|30742093|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FOXP1,27086,Flow//Immunoblot//Luciferase reporter assay//Reporter assay//Western blot//HITS-CLIP//Biotin-qPCR//Western Blot//qPCR//PAR-CLIP//Biotin-Microarrays//Microarrays//Luciferase Reporter Assay//R-Seq//Reporter assay;Western blot;Other,20598588|21460242|26061048|22102825|24038734|33406413|30455455|22100165|24389009|24668909|24906430|22927820|23313552|35269913|22291592|27418678|30670076|24374217|27150721|34031238|22473208,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FOXP3,50943,Microarray//qRT-PCR//PAR-CLIP,31611205|22100165,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FRMD4A,55691,q-PCR//HITS-CLIP//Biotin-Microarrays//PAR-CLIP,25864118|30455455|26061048|24038734|22102825|22291592|24906430|35269913|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FUT10,84750,Sequencing//PAR-CLIP//Biotin-Microarrays//HITS-CLIP,20371350|26701625|22102825|26061048|27150721|24038734|23824327|27292025|23592263,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FUT8,2530,Flow//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP//Microarrays,24130780|27533464|27150721|24389009|24906430|35269913|26061048|26701625|22102825|23313552|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FXR1,8087,Proteomics//pSILAC//PAR-CLIP,21566225|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,FZR1,51343,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,26701625|26061048|24389009|27150721|30455455|24038734|23592263|22102825|23024010|33406413,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,G3BP2,9908,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC//Biotin-Microarrays,21566225|22100165|27150721|22291592|26061048|24906430|24389009|33406413|26701625|30455455|23592263|22102825|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GADD45A,1647,PCR array//PAR-CLIP//Microarrays//HITS-CLIP,28097098|26701625|17540599|24038734|34031238|35269913|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GALNT7,51809,Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP//R-Seq//Luciferase Reporter Assay,24482044|24374217|23446348|23313552|35269913|24389009|27150721|33406413|34031238|24906430|30670076|22291592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GANAB,23193,CLASH//HITS-CLIP//PAR-CLIP,23622248|24389009|26061048|34031238|24038734|33406413|27292025|23313552|23824327|26701625|27150721|24906430|22927820|31101765|30455455|23446348|27418678|24668909|24374217,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GAPVD1,26130,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC,21566225|24668909|23592263|26061048|22100165|24374217|24906430|27150721|26701625|34031238|31101765|23313552|33406413|24038734|35269913|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GAS1,2619,Luciferase reporter assay//PAR-CLIP//qRT-PCR//Sequencing//Western blot//HITS-CLIP//Luciferase Reporter Assay//R-Seq//Chimeric fragments,20371350|23446348|21572407|24220341|22100165|23592263|24038734|24560136|23313552|30670076|22012620|24857550|34031238|35269913|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GATA4,2626,CLASH//HITS-CLIP,23622248|26962949,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GDE1,51573,Sequencing//HITS-CLIP//PAR-CLIP//Biotin-Microarrays,20371350|24389009|27292025|22102825|24906430|30455455|26701625|27418678|33406413|23313552,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GDF5,8200,Luciferase reporter assay//HITS-CLIP,27385596|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GDI1,2664,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|30455455|24389009|26061048|26701625|22291592|24906430|22100165|22927820|27292025|27418678|24668909|27150721|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GEMIN5,25929,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|23024010|26061048|27150721|27418678|26701625|30455455|22100165|24906430|34031238|24389009|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GFPT1,2673,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC//Microarrays,21566225|24389009|35269913|26061048|23313552|24906430|24668909|27150721|27292025|22100165|23446348|24038734|23592263|22291592|33406413|30455455|31101765|24374217|27418678|17540599,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GFRA3,2676,Luciferase reporter assay//qRT-PCR//Western blot//PAR-CLIP,28356515|27292025|28925592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GIGYF1,64599,PAR-CLIP//HITS-CLIP,24398324|23446348|23313552|22100165|27150721|24906430|35269913|22927820|24668909|26701625|30455455|27292025|23024010|23592263|23824327|25768906|33406413|27418678|24374217|26602609|26061048|24389009|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GIGYF2,26058,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|33406413|24389009|34031238|24906430|24374217|23592263|35269913|26061048|27418678|24038734|27150721|26701625|26602609|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GMFB,2764,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,22100165|24906430|24389009|30455455|26061048|24668909|27150721|20371350|33406413|22291592|22927820|21572407|24038734|26962949|22102825|22012620|27418678|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,GNAI2,2771,"Biotin-Microarrays, Microarrays, HITS-CLIP//Immunohistochemistry (IHC)//Microarray//qRT-PCR//PAR-CLIP//HITS-CLIP//qCLASH//Microarrays//Biotin-Microarrays//R-Seq",37986224|32856736|24668909|27292025|24389009|22473208|24906430|29386283|26061048|35269913|24038734|27150721|23313552|24374217|22102825|33406413|26701625|23592263|30455455|30670076,Breast cancerous tissues
